2021-03-30 10:57:14,749 INFO  Logger.cs: 70 - 
2021-03-30 11:09:40,150 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Base.-1
2021-03-30 11:09:40,151 INFO  ExportHelperExtension.cs: 1136 - Found 159 in Base.-1
2021-03-30 11:09:40,152 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in Base.-1
2021-03-30 11:09:40,152 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link4.-1
2021-03-30 11:09:40,153 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Link4.-1
2021-03-30 11:09:40,153 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link4.-1
2021-03-30 11:09:40,154 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link3-1
2021-03-30 11:09:40,154 INFO  ExportHelperExtension.cs: 1136 - Found 40 in Link3-1
2021-03-30 11:09:40,155 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link3-1
2021-03-30 11:09:40,156 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link2-1
2021-03-30 11:09:40,157 INFO  ExportHelperExtension.cs: 1136 - Found 28 in Link2-1
2021-03-30 11:09:40,158 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link2-1
2021-03-30 11:09:40,159 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from URDF Assembly
2021-03-30 11:09:40,159 INFO  ExportHelperExtension.cs: 1136 - Found 48 in URDF Assembly
2021-03-30 11:09:40,160 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in URDF Assembly
2021-03-30 11:09:40,161 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-03-30 11:09:40,162 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2021-03-30 11:09:40,162 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from End_Effector-1
2021-03-30 11:09:40,164 INFO  ExportHelperExtension.cs: 1136 - Found 31 in End_Effector-1
2021-03-30 11:09:40,164 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in End_Effector-1
2021-03-30 11:09:40,165 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link1-1
2021-03-30 11:09:40,165 INFO  ExportHelperExtension.cs: 1136 - Found 30 in Link1-1
2021-03-30 11:09:40,166 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link1-1
2021-03-30 11:09:40,167 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Base.-1
2021-03-30 11:09:40,167 INFO  ExportHelperExtension.cs: 1136 - Found 159 in Base.-1
2021-03-30 11:09:40,170 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Base.-1
2021-03-30 11:09:40,170 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link4.-1
2021-03-30 11:09:40,171 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Link4.-1
2021-03-30 11:09:40,172 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link4.-1
2021-03-30 11:09:40,173 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link3-1
2021-03-30 11:09:40,174 INFO  ExportHelperExtension.cs: 1136 - Found 40 in Link3-1
2021-03-30 11:09:40,174 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link3-1
2021-03-30 11:09:40,175 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link2-1
2021-03-30 11:09:40,176 INFO  ExportHelperExtension.cs: 1136 - Found 28 in Link2-1
2021-03-30 11:09:40,176 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link2-1
2021-03-30 11:09:44,420 INFO  SwAddin.cs: 339 - Loading config tree
2021-03-30 11:09:44,429 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2021-03-30 11:09:44,443 INFO  SwAddin.cs: 344 - Showing property manager
2021-03-30 11:09:55,379 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-03-30 11:09:59,524 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-03-30 11:10:00,989 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-03-30 11:11:00,047 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-03-30 11:11:15,679 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-03-30 11:11:31,368 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-03-30 11:12:37,803 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-03-30 11:13:04,190 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-03-30 11:13:34,226 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-03-30 11:13:40,248 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-03-30 11:13:49,641 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-03-30 11:13:53,001 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-03-30 11:13:56,493 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-03-30 11:13:59,823 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-03-30 11:14:08,034 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2021-03-30 11:14:16,551 INFO  ExportHelperExtension.cs: 347 - Creating joint Link1
2021-03-30 11:14:16,565 INFO  ExportHelperExtension.cs: 1397 - Fixing components for Base
2021-03-30 11:14:16,567 INFO  ExportHelperExtension.cs: 1402 - Fixing 97
2021-03-30 11:14:16,568 INFO  ExportHelperExtension.cs: 1409 - Component 97 is already fixed
2021-03-30 11:14:18,524 INFO  : 0 - R1: 1, System.__ComObject, 1, System.Double[]
2021-03-30 11:14:18,528 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-03-30 11:14:18,529 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-03-30 11:14:18,529 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-03-30 11:14:19,378 INFO  ExportHelperExtension.cs: 1247 - Parent SW Component: Base.-1
2021-03-30 11:14:19,379 INFO  ExportHelperExtension.cs: 1248 - Child SW Component: Link1-1
2021-03-30 11:14:19,380 INFO  ExportHelperExtension.cs: 1253 - Determining limit mate eligibility 
2021-03-30 11:14:19,381 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: Link1-1
2021-03-30 11:14:19,382 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: URDF Assembly
2021-03-30 11:14:19,383 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: URDF Assembly
2021-03-30 11:14:19,383 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: Link1-1
2021-03-30 11:14:19,383 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: URDF Assembly
2021-03-30 11:14:19,385 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: Link1-1
2021-03-30 11:14:19,404 ERROR ExportPropertyManager.cs: 399 - Exception caught handling button press 17
System.Exception: Reference sketch  does not exist
   at SW2URDF.URDFExport.ExportHelper.AddSketchGeometry(Origin Origin) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportHelperExtension.cs:line 696
   at SW2URDF.URDFExport.ExportHelper.CreateRefOrigin(Origin Origin, String CoordinateSystemName) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportHelperExtension.cs:line 494
   at SW2URDF.URDFExport.ExportHelper.CreateRefOrigin(Joint Joint) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportHelperExtension.cs:line 486
   at SW2URDF.URDFExport.ExportHelper.CreateJoint(Link parent, Link child) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportHelperExtension.cs:line 454
   at SW2URDF.URDFExport.ExportHelper.CreateLinkFromComponents(Link parent, LinkNode node) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportHelperExtension.cs:line 348
   at SW2URDF.URDFExport.ExportHelper.CreateLink(LinkNode node, Int32 count) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportHelperExtension.cs:line 215
   at SW2URDF.URDFExport.ExportHelper.CreateLink(LinkNode node, Int32 count) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportHelperExtension.cs:line 227
   at SW2URDF.URDFExport.ExportHelper.CreateRobotFromTreeView(LinkNode baseNode) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportHelperExtension.cs:line 169
   at SW2URDF.URDFExport.ExportPropertyManager.ExportButtonPress() in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportPropertyManager.cs:line 239
   at SW2URDF.URDFExport.ExportPropertyManager.OnButtonPress(Int32 Id) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportPropertyManager.cs:line 381
   at SW2URDF.URDFExport.ExportPropertyManager.SolidWorks.Interop.swpublished.IPropertyManagerPage2Handler9.OnButtonPress(Int32 Id) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportPropertyManager.cs:line 399
2021-03-30 11:14:19,454 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-03-30 11:17:43,631 INFO  SwAddin.cs: 294 - Assembly export called for file URDF Assembly
2021-03-30 11:17:43,632 INFO  SwAddin.cs: 299 - Save is required
2021-03-30 11:17:43,633 INFO  SwAddin.cs: 313 - Saving assembly
2021-03-30 11:17:46,539 INFO  SwAddin.cs: 316 - Opening property manager
2021-03-30 11:17:46,541 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from URDF Assembly
2021-03-30 11:17:46,543 INFO  ExportHelperExtension.cs: 1136 - Found 50 in URDF Assembly
2021-03-30 11:17:46,544 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [CoordSys] in URDF Assembly
2021-03-30 11:17:46,545 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-03-30 11:17:46,546 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2021-03-30 11:17:46,547 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from End_Effector-1
2021-03-30 11:17:46,548 INFO  ExportHelperExtension.cs: 1136 - Found 31 in End_Effector-1
2021-03-30 11:17:46,550 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in End_Effector-1
2021-03-30 11:17:46,552 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link1-1
2021-03-30 11:17:46,553 INFO  ExportHelperExtension.cs: 1136 - Found 30 in Link1-1
2021-03-30 11:17:46,554 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link1-1
2021-03-30 11:17:46,554 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Base.-1
2021-03-30 11:17:46,557 INFO  ExportHelperExtension.cs: 1136 - Found 159 in Base.-1
2021-03-30 11:17:46,558 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in Base.-1
2021-03-30 11:17:46,559 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link4.-1
2021-03-30 11:17:46,560 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Link4.-1
2021-03-30 11:17:46,560 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link4.-1
2021-03-30 11:17:46,562 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link3-1
2021-03-30 11:17:46,563 INFO  ExportHelperExtension.cs: 1136 - Found 40 in Link3-1
2021-03-30 11:17:46,564 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link3-1
2021-03-30 11:17:46,564 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link2-1
2021-03-30 11:17:46,565 INFO  ExportHelperExtension.cs: 1136 - Found 28 in Link2-1
2021-03-30 11:17:46,567 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link2-1
2021-03-30 11:17:46,568 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from URDF Assembly
2021-03-30 11:17:46,569 INFO  ExportHelperExtension.cs: 1136 - Found 50 in URDF Assembly
2021-03-30 11:17:46,569 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in URDF Assembly
2021-03-30 11:17:46,571 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-03-30 11:17:46,571 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2021-03-30 11:17:46,572 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from End_Effector-1
2021-03-30 11:17:46,573 INFO  ExportHelperExtension.cs: 1136 - Found 31 in End_Effector-1
2021-03-30 11:17:46,574 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in End_Effector-1
2021-03-30 11:17:46,575 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link1-1
2021-03-30 11:17:46,575 INFO  ExportHelperExtension.cs: 1136 - Found 30 in Link1-1
2021-03-30 11:17:46,577 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link1-1
2021-03-30 11:17:46,577 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Base.-1
2021-03-30 11:17:46,578 INFO  ExportHelperExtension.cs: 1136 - Found 159 in Base.-1
2021-03-30 11:17:46,580 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Base.-1
2021-03-30 11:17:46,581 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link4.-1
2021-03-30 11:17:46,582 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Link4.-1
2021-03-30 11:17:46,583 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link4.-1
2021-03-30 11:17:46,584 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link3-1
2021-03-30 11:17:46,585 INFO  ExportHelperExtension.cs: 1136 - Found 40 in Link3-1
2021-03-30 11:17:46,586 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link3-1
2021-03-30 11:17:46,587 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link2-1
2021-03-30 11:17:46,588 INFO  ExportHelperExtension.cs: 1136 - Found 28 in Link2-1
2021-03-30 11:17:46,589 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link2-1
2021-03-30 11:17:49,419 INFO  SwAddin.cs: 339 - Loading config tree
2021-03-30 11:17:49,421 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2021-03-30 11:17:49,430 INFO  SwAddin.cs: 344 - Showing property manager
2021-03-30 11:18:00,648 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-03-30 11:18:02,635 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-03-30 11:18:15,144 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-03-30 11:18:18,722 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-03-30 11:18:29,822 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-03-30 11:18:35,250 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-03-30 11:18:47,429 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-03-30 11:18:53,242 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-03-30 11:19:06,141 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-03-30 11:19:11,590 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-03-30 11:19:24,098 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-03-30 11:19:27,324 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-03-30 11:19:50,570 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2021-03-30 11:19:59,580 INFO  ExportHelperExtension.cs: 347 - Creating joint Link1
2021-03-30 11:19:59,581 INFO  ExportHelperExtension.cs: 1397 - Fixing components for Base
2021-03-30 11:19:59,581 INFO  ExportHelperExtension.cs: 1402 - Fixing 97
2021-03-30 11:19:59,582 INFO  ExportHelperExtension.cs: 1409 - Component 97 is already fixed
2021-03-30 11:20:00,285 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2021-03-30 11:20:00,285 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-03-30 11:20:00,286 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-03-30 11:20:00,286 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-03-30 11:20:00,691 INFO  ExportHelperExtension.cs: 1247 - Parent SW Component: Base.-1
2021-03-30 11:20:00,692 INFO  ExportHelperExtension.cs: 1248 - Child SW Component: Link1-1
2021-03-30 11:20:00,693 INFO  ExportHelperExtension.cs: 1253 - Determining limit mate eligibility 
2021-03-30 11:20:00,693 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: Link1-1
2021-03-30 11:20:00,694 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: URDF Assembly
2021-03-30 11:20:00,694 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: URDF Assembly
2021-03-30 11:20:00,695 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: Link1-1
2021-03-30 11:20:00,696 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: URDF Assembly
2021-03-30 11:20:00,696 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: Link1-1
2021-03-30 11:20:00,702 ERROR ExportPropertyManager.cs: 399 - Exception caught handling button press 17
System.Exception: Reference sketch  does not exist
   at SW2URDF.URDFExport.ExportHelper.AddSketchGeometry(Origin Origin) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportHelperExtension.cs:line 696
   at SW2URDF.URDFExport.ExportHelper.CreateRefOrigin(Origin Origin, String CoordinateSystemName) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportHelperExtension.cs:line 494
   at SW2URDF.URDFExport.ExportHelper.CreateRefOrigin(Joint Joint) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportHelperExtension.cs:line 486
   at SW2URDF.URDFExport.ExportHelper.CreateJoint(Link parent, Link child) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportHelperExtension.cs:line 454
   at SW2URDF.URDFExport.ExportHelper.CreateLinkFromComponents(Link parent, LinkNode node) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportHelperExtension.cs:line 348
   at SW2URDF.URDFExport.ExportHelper.CreateLink(LinkNode node, Int32 count) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportHelperExtension.cs:line 215
   at SW2URDF.URDFExport.ExportHelper.CreateLink(LinkNode node, Int32 count) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportHelperExtension.cs:line 227
   at SW2URDF.URDFExport.ExportHelper.CreateRobotFromTreeView(LinkNode baseNode) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportHelperExtension.cs:line 169
   at SW2URDF.URDFExport.ExportPropertyManager.ExportButtonPress() in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportPropertyManager.cs:line 239
   at SW2URDF.URDFExport.ExportPropertyManager.OnButtonPress(Int32 Id) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportPropertyManager.cs:line 381
   at SW2URDF.URDFExport.ExportPropertyManager.SolidWorks.Interop.swpublished.IPropertyManagerPage2Handler9.OnButtonPress(Int32 Id) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportPropertyManager.cs:line 399
2021-03-30 11:20:00,776 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-03-30 11:30:31,628 INFO  SwAddin.cs: 294 - Assembly export called for file URDF Assembly
2021-03-30 11:30:31,629 INFO  SwAddin.cs: 299 - Save is required
2021-03-30 11:30:31,630 INFO  SwAddin.cs: 313 - Saving assembly
2021-03-30 11:30:42,612 INFO  SwAddin.cs: 316 - Opening property manager
2021-03-30 11:30:42,614 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from URDF Assembly
2021-03-30 11:30:42,616 INFO  ExportHelperExtension.cs: 1136 - Found 51 in URDF Assembly
2021-03-30 11:30:42,618 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in URDF Assembly
2021-03-30 11:30:42,618 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-03-30 11:30:42,619 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2021-03-30 11:30:42,620 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from End_Effector-1
2021-03-30 11:30:42,621 INFO  ExportHelperExtension.cs: 1136 - Found 29 in End_Effector-1
2021-03-30 11:30:42,623 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in End_Effector-1
2021-03-30 11:30:42,624 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link1-1
2021-03-30 11:30:42,626 INFO  ExportHelperExtension.cs: 1136 - Found 30 in Link1-1
2021-03-30 11:30:42,627 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link1-1
2021-03-30 11:30:42,627 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Base.-1
2021-03-30 11:30:42,629 INFO  ExportHelperExtension.cs: 1136 - Found 157 in Base.-1
2021-03-30 11:30:42,631 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Base.-1
2021-03-30 11:30:42,632 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link4.-1
2021-03-30 11:30:42,633 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Link4.-1
2021-03-30 11:30:42,634 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link4.-1
2021-03-30 11:30:42,635 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link3-1
